Product_ID,Product_Name,Category,Sub_Category,Unit_Cost,Stock_Quantity,Supplier_ID,Unit_Price,Total_Units_Sold,Margin_Percentage
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,7.63,131,SUP-035,26.47,36,71.17
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,28.0,94,SUP-005,47.971428571428575,32,41.63
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,4.9,55,SUP-021,6.8340000000000005,21,28.3
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,36.22,130,SUP-024,72.161,43,49.81
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,5.46,145,SUP-008,10.0075,46,45.44
OFF-LA-10004544,Avery 505,Office Supplies,Labels,9.93,73,SUP-019,20.445714285714285,25,51.43
FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,140.26,89,SUP-019,273.2657142857143,26,48.67
TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,Technology,Machines,203.03,72,SUP-041,228.25,18,11.05
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,25.53,142,SUP-038,41.843333333333334,47,38.99
TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,63.5,109,SUP-044,118.85,25,46.57
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,1.22,155,SUP-019,1.85,54,34.05
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,1.76,75,SUP-044,3.0475000000000003,21,42.25
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,7.85,94,SUP-020,11.959999999999999,30,34.36
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,114.21,78,SUP-019,202.55,36,43.61
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,114.21,117,SUP-009,202.55,36,43.61
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,5.18,69,SUP-014,13.171428571428573,37,60.67
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,1.51,49,SUP-045,3.393333333333333,13,55.5
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,46.58,137,SUP-046,66.36875,67,29.82
OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,5.81,171,SUP-047,16.9125,53,65.65
FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,29.3,130,SUP-027,46.0325,46,36.35
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,32.41,140,SUP-004,79.44111111111111,57,59.2
OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders,1.48,115,SUP-022,2.31,35,35.93
FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,121.83,92,SUP-015,161.51749999999998,21,24.57
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,137.54,214,SUP-049,227.31500000000003,71,39.49
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,26.3,113,SUP-035,49.21857142857143,36,46.56
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,26.3,138,SUP-004,49.21857142857143,36,46.56
TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,81.29,299,SUP-049,128.23222222222222,109,36.61
TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,81.29,263,SUP-044,128.23222222222222,109,36.61
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,2.05,138,SUP-026,3.69875,48,44.58
OFF-PA-10003349,Xerox 1957,Office Supplies,Paper,1.87,133,SUP-043,2.6766666666666663,40,30.14
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,76.12,94,SUP-032,108.37,40,29.76
FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,5.44,132,SUP-023,7.773333333333333,28,30.02
TEC-PH-10000011,PureGear Roll-On Screen Protector,Technology,Phones,17.13,82,SUP-047,50.013999999999996,26,65.75
FUR-TA-10002607,KI Conference Tables,Furniture,Tables,34.09,126,SUP-034,68.62625,47,50.33
FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,Furnishings,0.85,116,SUP-013,1.33,30,36.09
OFF-ST-10002276,Safco Steel Mobile File Cart,Office Supplies,Storage,17.0,98,SUP-046,25.840000000000003,29,34.21
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,4.2,117,SUP-043,14.027142857142858,38,70.06
OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,143.78,85,SUP-048,433.59000000000003,46,66.84
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,77.8,174,SUP-043,179.48454545454544,56,56.65
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,2.44,78,SUP-028,4.81,31,49.27
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,5.21,220,SUP-027,7.986666666666666,63,34.77
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,5.21,142,SUP-002,7.986666666666666,63,34.77
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,28.01,132,SUP-044,40.178,34,30.29
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,17.93,142,SUP-049,35.419,53,49.38
TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,68.58,120,SUP-031,133.052,24,48.46
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,4.21,56,SUP-024,8.475,19,50.32
OFF-ST-10002790,Safco Industrial Shelving,Office Supplies,Storage,19.27,113,SUP-018,33.38,30,42.27
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,2.28,130,SUP-013,3.2811111111111106,45,30.51
OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,0.47,22,SUP-011,0.54,3,12.96
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,540.98,31,SUP-018,629.99,4,14.13
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,26.76,83,SUP-020,35.019999999999996,26,23.59
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,17.84,206,SUP-025,23.31888888888889,69,23.5
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,1.67,73,SUP-028,4.884285714285714,31,65.81
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners,0.64,110,SUP-034,1.025,25,37.56
OFF-ST-10004180,Safco Commercial Shelving,Office Supplies,Storage,16.14,90,SUP-017,67.284,21,76.01
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,11.99,62,SUP-024,26.447499999999998,14,54.66
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,80.4,168,SUP-026,133.59363636363636,69,39.82
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,15.3,179,SUP-016,21.993999999999996,74,30.44
FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,1.79,63,SUP-037,2.5140000000000002,16,28.8
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,1.13,162,SUP-031,2.08375,55,45.77
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,1.5,138,SUP-012,2.94125,49,49.0
OFF-AR-10001427,Newell 330,Office Supplies,Art,1.92,66,SUP-038,3.2750000000000004,20,41.37
OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,6.86,40,SUP-032,10.92,6,37.18
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,1.48,85,SUP-018,4.8133333333333335,20,69.25
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,7.28,107,SUP-017,18.53875,32,60.73
OFF-LA-10002043,Avery 489,Office Supplies,Labels,4.55,99,SUP-026,10.9,25,58.26
OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,0.49,118,SUP-032,0.8816666666666667,41,44.42
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones,70.15,123,SUP-010,104.276,32,32.73
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,129.4,82,SUP-032,237.038,28,45.41
OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper,13.21,162,SUP-014,34.21181818181818,56,61.39
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,18.92,66,SUP-011,21.884999999999998,16,13.55
OFF-PA-10004100,Xerox 216,Office Supplies,Paper,3.38,98,SUP-001,7.046250000000001,47,52.03
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,16.8,67,SUP-049,36.42,20,53.87
OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,97.33,93,SUP-034,216.334,21,55.01
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,1.1,106,SUP-014,1.6066666666666667,29,31.54
OFF-LA-10004689,Avery 512,Office Supplies,Labels,3.53,83,SUP-023,10.187999999999999,18,65.35
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,43.43,143,SUP-044,51.77,39,16.11
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,22.82,118,SUP-031,53.29555555555555,50,57.18
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,18.72,103,SUP-022,60.472500000000004,43,69.04
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,18.72,136,SUP-013,60.472500000000004,43,69.04
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,25.3,114,SUP-013,34.818333333333335,44,27.34
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,33.45,100,SUP-014,52.162,26,35.87
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,22.07,84,SUP-013,51.5175,35,57.16
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,3.43,129,SUP-027,4.87625,65,29.66
OFF-PA-10002105,Xerox 223,Office Supplies,Paper,6.36,29,SUP-018,9.36,7,32.05
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,68.3,116,SUP-019,204.0242857142857,46,66.52
OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,8.45,125,SUP-031,12.628,33,33.09
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,17.76,86,SUP-032,40.093333333333334,19,55.7
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,3.76,121,SUP-039,5.0600000000000005,39,25.69
FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,56.32,94,SUP-017,95.108,30,40.78
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,3.03,93,SUP-037,4.1825,38,27.56
OFF-AR-10003651,Newell 350,Office Supplies,Art,1.21,109,SUP-008,5.010000000000001,36,75.85
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,4.23,78,SUP-030,6.595000000000001,22,35.86
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,35.63,84,SUP-016,56.234,22,36.64
OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art,1.11,89,SUP-034,1.986,24,44.11
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,2.6,77,SUP-034,5.44625,39,52.26
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,132.42,109,SUP-027,248.07,49,46.62
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,3.75,136,SUP-022,6.298,32,40.46
OFF-LA-10000634,Avery 509,Office Supplies,Labels,1.41,82,SUP-012,2.0575,17,31.47
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,16.93,79,SUP-001,30.4975,21,44.49
TEC-PH-10002398,AT&T 1070 Corded Phone,Technology,Phones,48.99,72,SUP-034,173.17999999999998,19,71.71
OFF-PA-10001937,Xerox 21,Office Supplies,Paper,3.5,93,SUP-006,5.3999999999999995,25,35.19
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,18.98,110,SUP-011,62.31142857142857,32,69.54
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,72.13,119,SUP-039,199.07181818181817,49,63.77
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,3179.32,29,SUP-034,3991.98,1,20.36
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,50.52,99,SUP-004,72.85714285714286,31,30.66
OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners,3.17,85,SUP-025,4.831428571428572,31,34.39
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,58.61,138,SUP-046,68.14,39,13.99
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,4.69,88,SUP-039,7.418333333333333,25,36.78
TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones,83.79,84,SUP-009,200.26,32,58.16
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,19.61,84,SUP-047,30.054285714285715,41,34.75
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,102.19,153,SUP-038,171.91833333333332,41,40.56
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,7.39,127,SUP-011,11.336666666666666,43,34.81
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,9.07,125,SUP-038,16.701428571428572,60,45.69
TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,39.36,116,SUP-026,125.24000000000001,32,68.57
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,4.49,42,SUP-041,9.209999999999999,14,51.25
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,0.78,117,SUP-023,2.061428571428572,38,62.16
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,3.62,74,SUP-024,7.715999999999999,31,53.08
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,373.66,122,SUP-004,828.3775,41,54.89
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,0.76,215,SUP-004,1.2492307692307691,70,39.16
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,1.4,105,SUP-033,2.8333333333333335,43,50.59
FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,134.26,87,SUP-043,287.8614285714286,34,53.36
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,0.48,84,SUP-034,0.712,25,32.58
OFF-AR-10000122,Newell 314,Office Supplies,Art,1.96,144,SUP-041,3.4657142857142853,40,43.45
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,8.64,82,SUP-035,22.632,18,61.82
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,2.14,120,SUP-038,4.253333333333333,39,49.69
OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,13.48,356,SUP-029,49.675789473684205,113,72.86
OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,13.48,220,SUP-002,49.675789473684205,113,72.86
OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,0.87,107,SUP-002,2.8871428571428575,35,69.87
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,277.01,137,SUP-029,413.8433333333333,46,33.06
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,28.87,62,SUP-001,60.82666666666666,18,52.54
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,1.3,75,SUP-032,4.56,22,71.49
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,2.06,121,SUP-014,5.354285714285714,37,61.53
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,2.6,197,SUP-036,4.085,60,36.35
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,50.51,36,SUP-029,71.98,9,29.83
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,5.79,96,SUP-008,12.174285714285714,34,52.44
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,79.24,196,SUP-016,262.2572727272727,55,69.79
OFF-AR-10003732,Newell 333,Office Supplies,Art,1.15,135,SUP-031,2.152727272727273,54,46.58
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,3.16,123,SUP-029,8.114444444444445,57,61.06
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,4.17,55,SUP-008,6.843999999999999,17,39.07
OFF-SU-10001225,Staple remover,Office Supplies,Supplies,1.38,126,SUP-040,2.90375,40,52.48
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage,7.65,98,SUP-048,14.978333333333333,31,48.93
OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,4.75,81,SUP-033,8.41,22,43.52
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,6.66,66,SUP-047,10.223333333333333,25,34.85
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,104.43,99,SUP-041,207.302,21,49.62
OFF-AR-10000658,Newell 324,Office Supplies,Art,4.9,121,SUP-002,7.886666666666667,32,37.87
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,36.78,129,SUP-001,46.4075,33,20.75
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,26.76,80,SUP-015,48.19,23,44.47
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,146.96,120,SUP-002,230.858,30,36.34
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,5.89,136,SUP-045,15.831249999999999,44,62.8
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,2.43,92,SUP-038,4.202500000000001,31,42.18
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,3.5,158,SUP-049,7.384444444444444,56,52.6
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,3.07,48,SUP-042,4.745,15,35.3
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,6.65,133,SUP-019,16.445714285714285,36,59.56
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,8.69,65,SUP-016,17.49,23,50.31
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,184.5,56,SUP-050,482.9766666666667,17,61.8
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,13.73,94,SUP-043,19.3925,28,29.2
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,59.34,63,SUP-005,144.7,11,58.99
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,1.66,144,SUP-019,2.6662500000000002,46,37.74
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,1.53,152,SUP-008,4.155454545454545,56,63.18
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,2.33,187,SUP-024,5.58,60,58.24
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,80.79,137,SUP-033,207.13500000000005,46,61.0
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers,215.43,52,SUP-041,327.6725,22,34.25
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,10.76,81,SUP-001,26.38555555555556,34,59.22
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,12.91,114,SUP-040,34.96142857142857,36,63.07
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,11.52,94,SUP-001,18.527500000000003,22,37.82
OFF-PA-10002552,Xerox 1958,Office Supplies,Paper,1.71,70,SUP-025,4.21,12,59.38
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,9.78,114,SUP-045,16.958750000000002,32,42.33
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,6.75,68,SUP-012,13.482,19,49.93
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,10.6,156,SUP-013,15.0,41,29.33
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,11.84,143,SUP-042,16.311111111111114,62,27.41
OFF-PA-10001947,Xerox 1974,Office Supplies,Paper,1.57,72,SUP-049,2.295,27,31.59
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,6.34,77,SUP-032,13.393333333333333,25,52.66
OFF-AP-10004249,Staple holder,Office Supplies,Appliances,5.85,126,SUP-016,9.432,29,37.98
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,216.11,70,SUP-020,262.855,24,17.78
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,2.86,161,SUP-031,4.588571428571428,46,37.67
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,54.72,89,SUP-034,80.34833333333333,37,31.9
